ug,gr,ri,iz,zs1,s1s2,ug_err,gr_err,ri_err,iz_err,zs1_err,s1s2_err,label
0.306581068,0.545334475,0.035196813,-0.010579143,1.392488175,0.580588131,0.052832566,0.039022576,0.029758792,0.041814305,0.047966965,0.041725292,1
1.08666661,0.538455506,0.364641422,0.219755287,1.741017748,0.263591897,0.13797686,0.04502002,0.049553655,0.07616124,0.073310271,0.049678969,1
0.015906067,0.220262317,-0.030277858,-0.100192218,0.539719966,0.53444882,0.028267276,0.026141863,0.025549151,0.04490065,0.05486792,0.053037722,1
0.203313543,-0.008648624,0.150056766,-0.116689207,1.703537051,0.369601292,0.026029848,0.027961304,0.02425416,0.027144417,0.032073441,0.033941125,1
0.620035414,0.092957904,0.031939208,0.319497566,-0.065863361,0.351424327,0.057152748,0.03054386,0.03269377,0.06119276,0.105354861,0.145416643,1
0.305105764,0.16714603,0.179028813,0.050699485,0.000564898,0.53942744,0.031448305,0.02826228,0.02644617,0.03047833,0.036625323,0.040311289,1
0.498479254,-0.011738165,0.048767674,0.159032359,-0.021054276,0.3614324,0.03620113,0.023558212,0.022991348,0.03244088,0.046688038,0.055973208,1
0.712952501,0.346927096,0.452997127,0.091760623,0.744651226,0.419415242,0.100833155,0.033205893,0.043140646,0.074947506,0.07978055,0.072470684,1
0.464554798,0.497102209,0.227789547,0.062140739,0.770134769,0.587435903,0.06911211,0.029889043,0.03296701,0.0887334,0.098700434,0.070710678,1
0.604583858,0.224699564,0.070884262,0.183977127,1.464839716,0.464497133,0.061021954,0.038355738,0.030572243,0.05553929,0.060525774,0.048795492,1
0.227232333,0.101291172,0.07495046,0.14630517,0.862044481,0.499521947,0.032945808,0.028228315,0.0202097,0.03821265,0.045064107,0.040311289,1
0.735101874,0.067644961,0.092789859,0.308074715,0.427873185,0.606350824,0.08481595,0.034660283,0.035175126,0.06754957,0.091433036,0.098351411,1
0.824848999,0.245681591,-0.097421414,0.267368519,3.048035578,0.516406023,0.102896534,0.041883115,0.043669928,0.08759243,0.084648789,0.03748333,1
0.862457112,0.341177367,0.111581693,0.333804,0.387505965,0.222446015,0.079968505,0.033231683,0.026161129,0.05737945,0.074174902,0.092357999,1
0.09235918,0.240442528,-0.01572152,0.021041573,1.172351338,0.367354861,0.041344892,0.0258605,0.029712722,0.060372155,0.067726166,0.058051701,1
0.10177424,0.092940025,0.247059415,0.085590931,0.2892271,0.448452909,0.028640693,0.023345565,0.021854062,0.029948408,0.042687923,0.050249378,1
0.418228324,0.028638278,0.030353984,0.185691136,1.231891326,0.41238932,0.12001378,0.0461165,0.06244229,0.15507083,0.166152267,0.123693169,1
1.768639519,1.868080975,0.115160092,0.04762178,1.116039516,-0.190458915,0.64111674,0.06813578,0.041282453,0.08448278,0.092326731,0.103310212,0
0.486329353,0.423887956,0.439313691,0.106287777,0.971789813,0.497503415,0.06311216,0.04257504,0.029592553,0.046529487,0.055472472,0.048104054,1
0.032717537,-0.006921236,0.195856738,-0.062576392,0.1167264,0.615528584,0.029644966,0.026094718,0.029576164,0.053132772,0.066037192,0.065764732,1
0.72107264,0.354724616,0.213234552,0.488081152,1.02108114,0.42138614,0.16282211,0.051007107,0.058265436,0.104684,0.113518357,0.102615788,1
0.04197543,0.160254606,0.016804267,0.25678625,1.069572776,0.30847752,0.056647547,0.033529993,0.037020065,0.07831738,0.088689503,0.08261961,1
1.223872064,1.045649128,-0.100259131,-0.472107404,3.128492772,0.827623714,0.24173328,0.07632402,0.054798424,0.22547434,0.223518869,0.044598206,1
0.372865168,-0.009037861,0.284658809,0.127344214,1.389600615,0.06828985,0.06298842,0.03855653,0.041169167,0.09101411,0.095412143,0.08508819,1
0.352647388,0.042069107,0.262085163,0.02174056,1.602996848,0.044583262,0.050735254,0.038324524,0.03836486,0.06673991,0.068400923,0.051400389,1
0.161091262,0.07050381,0.107575839,0.413477836,1.251431961,0.117163919,0.035745647,0.03219965,0.02531021,0.037196722,0.042718173,0.040459857,1
0.536055511,0.116016019,0.049358658,0.179547855,1.78397739,0.262556954,0.049856905,0.030776778,0.028250622,0.054691833,0.057953135,0.040311289,1
-0.023160799,-0.053106151,0.326170792,-0.049208491,0.12611092,0.354422823,0.029088188,0.020884786,0.02143626,0.04417026,0.068134464,0.085276022,1
0.074472128,0.342217435,0.002599657,-0.075624341,1.012568025,0.430340202,0.043263547,0.030268101,0.030236863,0.04653607,0.054286948,0.050209561,1
-0.061321133,0.434398231,-0.028745579,-0.054164779,0.953359381,0.368474094,0.03555474,0.025996529,0.030719211,0.066334896,0.076566535,0.070292247,1
0.29082803,-0.032349936,-0.012199039,0.110703666,1.393714048,0.261420032,0.036001824,0.027646597,0.03423406,0.057997037,0.063360125,0.058412327,1
0.115533352,0.228146991,-0.034431941,-0.048623882,1.159220862,0.387418102,0.03331587,0.023378918,0.0232089,0.04156267,0.04962597,0.047423623,1
1.587412866,0.697913891,0.491167959,0.230734945,1.690472324,0.208575651,0.39703754,0.060169246,0.041643783,0.078378744,0.080064942,0.052009614,1
0.186923847,0.028039498,0.073147093,0.099676833,0.139707959,0.52532378,0.05455583,0.035482697,0.036100708,0.07714029,0.098726956,0.098310732,1
0.374036685,-0.051819144,0.034094926,0.192879031,1.245154469,0.22842936,0.052123208,0.037997417,0.040587414,0.06292561,0.069537619,0.076026311,1
0.542951671,0.129035274,-0.082642078,0.495457749,1.120745782,0.297542661,0.038486667,0.019191654,0.02365172,0.044865068,0.050570974,0.043863424,1
0.06922268,0.34213722,0.046598255,-0.151526254,0.386324484,0.565479094,0.034734417,0.021224486,0.020926192,0.03561785,0.050097954,0.054451814,1
0.184061616,0.242789559,0.030047165,0.051762862,1.302764135,0.450567539,0.058173753,0.033189286,0.03174279,0.07767084,0.086578575,0.065069194,1
0.064080555,0.219584337,0.412273845,0.036385128,0.386731341,0.372271429,0.049417287,0.032049373,0.030759322,0.06120028,0.081101705,0.093407708,1
0.565106297,0.387412752,0.252660411,0.157752587,1.344771302,0.334662796,0.06473267,0.034188766,0.026541995,0.04405381,0.050980989,0.048918299,1
0.409958055,0.054475889,0.047146942,0.127157235,0.990580895,0.368450105,0.09174682,0.038974874,0.04643854,0.101381056,0.118761682,0.117800679,1
0.14860833,0.130386947,0.262571816,0.040851494,0.325850275,0.431250411,0.02385017,0.018349072,0.020332852,0.028265063,0.042043365,0.053150729,1
0.046274476,0.253119807,-0.043662582,0.173917572,1.118087248,0.334669861,0.045086652,0.02959272,0.03163473,0.088668,0.094538591,0.064660653,1
0.493865764,0.088879355,0.03745606,0.148071659,0.679553508,0.394625439,0.10670014,0.04910278,0.06092071,0.18706614,0.200511963,0.147200543,1
0.558682842,0.062477015,0.021825442,0.123740449,-0.398694667,0.492185886,0.039118998,0.032629564,0.044691898,0.050734982,0.071467848,0.091285267,1
0.173027855,0.260309485,-0.034302385,0.010504456,0.668295957,0.591174891,0.03132355,0.022346972,0.025708545,0.044903636,0.055400537,0.056639209,1
0.056295754,0.224223063,0.128525759,-0.043095796,0.674273195,0.484250479,0.028879084,0.020676909,0.022727033,0.03877136,0.052880452,0.060207973,1
0.806420255,0.724220304,0.25101567,0.390417697,1.726850895,0.532575088,0.20967132,0.058842346,0.047353026,0.077302635,0.081214514,0.058,1
0.243405975,0.273140433,-0.095907532,0.117577162,0.987011724,0.421020658,0.035002496,0.034795307,0.035080276,0.03941101,0.046046198,0.04596738,1
0.585607294,0.165344283,0.148582983,0.227837693,1.58301559,0.251431553,0.17746165,0.06910598,0.068462655,0.17624077,0.181009743,0.120370262,1
0.06567702,0.267234063,-0.022599419,-0.107952817,0.601399943,0.488893544,0.039950337,0.023563148,0.021242753,0.046138596,0.063754052,0.071589105,1
0.306517727,0.067767777,-0.039413892,-0.010328347,1.995449985,0.233061588,0.11390968,0.059497572,0.084981866,0.28123385,0.277576478,0.09347727,1
0.868292806,0.945149116,0.408599923,0.263720681,1.622224649,0.446379404,0.118105076,0.036849387,0.026241923,0.045443892,0.051250078,0.043139309,1
0.668726158,0.192305469,0.031464219,0.317892033,0.622045965,0.017567794,0.071579464,0.03418237,0.03393219,0.065911315,0.083749327,0.119079805,1
0.375324223,0.544914268,0.316688976,0.10057255,0.835804564,0.607026056,0.06573593,0.02811,0.024872577,0.05803029,0.071084447,0.06363961,1
0.187421426,0.244181749,0.034744628,0.085123007,0.9842479,0.435886234,0.040252745,0.027814794,0.030084262,0.05531355,0.062511582,0.053075418,1
0.645089077,-0.010785049,0.081364485,0.632095538,1.098315832,0.022425405,1.0558678,0.101132594,0.14384612,0.267699,0.260402809,0.218716712,1
0.323279176,0.107950139,0.188539246,0.105801952,0.870427562,0.200139172,0.046216074,0.032314487,0.0293763,0.056539252,0.066298611,0.061717096,1
0.512064504,0.053419103,0.14875477,0.204207229,1.805599591,0.336327329,0.049344122,0.032557435,0.030511325,0.05227641,0.055598803,0.042449971,1
0.710687426,0.277390856,0.337046205,0.389438018,0.570488831,0.187554261,0.044045027,0.032293044,0.031671062,0.033752244,0.044593418,0.061400326,1
0.133716582,0.1034388,0.238655295,0.088170738,0.464457932,0.509558612,0.04446618,0.039741542,0.026173854,0.03657719,0.048009998,0.054451814,1
0.576185247,0.053576186,0.062994934,0.173207042,-0.169170058,0.28544335,0.058451515,0.03767764,0.032517966,0.056411125,0.105899848,0.162542302,1
0.342061702,0.279509679,0.109005432,0.216834345,-0.317866314,0.093633028,0.049072575,0.03017713,0.034209352,0.057642102,0.090146491,0.145619367,1
-0.066547526,0.104304895,0.189134123,0.413055253,0.14716032,0.082243237,0.036538083,0.023120953,0.024750696,0.04551308,0.071361506,0.11646888,1
0.34879035,0.115293821,0.06421191,0.018533578,0.97463508,0.417257128,0.066446856,0.034861792,0.03744128,0.104217045,0.114791027,0.082807005,1
0.540996158,-0.119517071,-0.128673944,0.322220121,1.691974334,0.299435578,0.05854671,0.030825173,0.03386736,0.06709526,0.070117502,0.048795492,1
0.400478871,0.427629502,0.488594527,0.093201797,0.817723207,0.61459291,0.044444054,0.027856216,0.023268538,0.035892844,0.045191906,0.046669048,1
0.154040007,-0.038559679,0.219902836,0.013223319,0.631742688,0.389598675,0.03884092,0.029260693,0.028495943,0.04679943,0.057320769,0.058796258,1
0.405309833,0.175742111,0.062943076,0.253868804,0.221885651,0.38925827,0.029178785,0.020735558,0.020453775,0.031848926,0.046605174,0.059816386,1
0.495174883,0.404209622,0.119849121,0.057028496,1.259999642,0.546374284,0.08854513,0.0420705,0.044668388,0.11428671,0.121785056,0.079981248,1
0.083509233,-0.016502572,0.163303477,0.0931704,-0.237706077,0.494161565,0.03497408,0.02329518,0.02740528,0.056525305,0.105858332,0.144170038,1
0.566262725,-0.031497474,0.157466268,0.185205443,0.035490975,-0.121489642,0.086296365,0.042676706,0.045271873,0.091969326,0.141758601,0.289927577,1
5.077684072,0.822377971,0.071753467,0.10504271,0.275666455,-0.217481361,0.6675822,0.029802272,0.028475823,0.073511004,0.086422861,0.113595775,0
0.152210969,0.271251857,0.075625155,0.24479736,0.520204505,0.460085422,0.06267494,0.041799005,0.03443523,0.075512454,0.085716881,0.072917762,1
0.239748868,-0.118002636,0.145469722,0.097088103,1.397545211,0.240257711,0.06982177,0.11714445,0.15527193,0.15988638,0.110492745,0.04327817,1
-0.041358253,0.158083464,0.060132433,0.05099403,0.957399184,0.525433459,0.02869846,0.02276398,0.023267964,0.043574225,0.054186642,0.051623638,1
0.305194353,-0.082355532,0.275576015,0.15832931,-0.156148146,0.343057465,0.055178925,0.035922,0.037153523,0.08221704,0.110362606,0.144267113,1
0.181540547,0.09884719,0.181354718,0.121396467,0.014621748,0.472294255,0.029383019,0.02336079,0.02323711,0.038645767,0.057281886,0.06652819,1
0.038760388,0.280933971,-0.108396865,-0.047217056,1.437623128,0.422281654,0.032436725,0.021527126,0.024191465,0.050713647,0.059351048,0.055317267,1
1.046083611,0.158287476,0.12967666,0.044523336,0.380996744,0.190489362,0.08444824,0.032802578,0.03212667,0.06393491,0.085107134,0.112058021,1
-0.016776402,0.111517669,0.331949715,0.11060009,0.302800315,0.272444994,0.040751975,0.030376185,0.023621626,0.037563663,0.051667752,0.060440053,1
0.065156836,0.245686034,0.004016801,-0.104876693,0.95662354,0.510181746,0.03813359,0.02702381,0.01920352,0.0433269,0.055872934,0.055172457,1
0.625353144,0.139773197,0.34149402,0.321073317,1.837519431,0.007440584,0.062472455,0.030223167,0.029969564,0.054984774,0.057918286,0.044045431,1
0.117272162,0.397463893,0.159104049,0.017121291,0.407248391,0.375398661,0.058830462,0.031938534,0.040095564,0.08211296,0.090326704,0.079025312,1
0.636682293,0.675452859,0.652304134,0.280912124,0.872357862,0.350455511,1.0691102,0.052163646,0.040143926,0.069568254,0.085315471,0.093600214,1
0.991644417,0.644876249,0.4552707,0.360653565,1.317067279,0.195534592,0.06784429,0.03111561,0.022121392,0.026023269,0.033646113,0.038209946,1
0.274231665,0.115975598,0.176890292,0.026919878,0.557493191,0.462410338,0.06612235,0.03855209,0.040818244,0.08800625,0.108274845,0.10621676,1
0.320138178,0.052712603,0.223649243,0.016072768,2.381266301,0.395511952,0.052316714,0.036672007,0.032785676,0.074117206,0.075754313,0.038897301,1
0.391115513,-0.035679311,0.181658346,0.019218036,1.23164221,0.116469053,0.060541436,0.039499447,0.03284327,0.07473247,0.081910189,0.078230429,1
0.304224438,0.451854122,0.060795565,0.176100198,1.295586781,0.287957298,0.06926658,0.040122285,0.039921194,0.11635102,0.118678558,0.062008064,1
0.24321948,0.149927029,-0.0171823,0.294088698,1.971896419,0.362520333,0.044634465,0.02946648,0.051906385,0.07919996,0.065670895,0.03324154,1
-0.098742729,-0.025810851,0.368781893,0.050387008,0.68638587,0.440322942,0.062634,0.047429886,0.055660207,0.12067352,0.13730956,0.119096599,1
0.550369626,0.666978747,0.15870072,0.104729632,0.954085937,0.43345977,0.029792164,0.023113418,0.02238031,0.027276205,0.034082983,0.03748333,1
0.410567298,0.067989082,-0.20181862,0.163399251,1.003126773,0.288153925,0.04382357,0.028912993,0.030812569,0.06637093,0.075176083,0.065946948,1
0.581132027,0.052416208,-0.057268279,0.23145125,-0.109654622,0.231645238,0.06358339,0.03279703,0.032619916,0.068670906,0.094718298,0.131228808,1
0.089654626,0.155113908,-0.012265162,-0.03548342,0.990180785,0.382322523,0.04613872,0.031723905,0.04055201,0.09455839,0.10704035,0.093722996,1
0.139704147,0.265150217,-0.054476745,0.324754467,2.000985,0.249311035,0.04056257,0.037253693,0.02958514,0.03330178,0.034478551,0.033970576,1
0.242833976,0.022537318,0.18708113,0.007326065,-0.040142441,0.442289673,0.034753304,0.023942893,0.023938982,0.04802041,0.074866269,0.096046864,1
0.562827818,0.063176746,-0.048690939,0.185557299,0.416672038,0.258571966,0.0787307,0.036206543,0.04256278,0.1279522,0.14651227,0.147027208,1
0.222868259,0.196863144,-0.091811846,0.134381191,1.480752585,0.419133444,0.036655255,0.035754282,0.02709101,0.03039551,0.035726801,0.035383612,1
0.49138948,0.376315162,0.076930962,0.216032885,1.377607655,0.382517725,0.103694305,0.037672617,0.037078466,0.08622044,0.091666332,0.065299311,1
0.143247239,0.242816656,-0.157723464,-0.222162617,0.981253795,0.481591727,0.07339468,0.04483221,0.061672807,0.22449684,0.241113989,0.157384879,1
1.159320087,1.494278316,0.66492868,0.335289819,1.129291204,-0.400452501,0.82578206,0.14413072,0.068417065,0.13067181,0.13017377,0.121630588,1
0.147126522,0.241735131,-0.060834553,-0.157600388,0.688495275,0.360498679,0.04171746,0.026618866,0.031238206,0.056915592,0.079863409,0.102200783,1
0.060280791,0.052252946,0.108639216,-0.074786536,0.739554222,0.68905398,0.026260326,0.018820137,0.018248294,0.037999704,0.049742551,0.048104054,1
1.242810297,0.278984576,0.189531048,0.072607154,1.455213453,0.240374168,0.08064893,0.03446434,0.035939958,0.075103536,0.077282477,0.051088159,1
0.219347429,0.026007225,-0.072416356,0.149421913,1.199294514,0.248548753,0.07255362,0.03672978,0.037752446,0.1078437,0.113247487,0.077201036,1
0.188147128,0.083692733,0.246541633,0.083519218,0.51323354,0.50060411,0.052601095,0.05154888,0.031584743,0.0345338,0.039167996,0.042449971,1
0.155390819,-0.064558105,0.301410444,-0.096209676,0.819880557,0.598558842,0.040804137,0.032735642,0.03376349,0.059587486,0.06698661,0.055865911,1
0.195798833,0.111779323,0.22745497,0.091782436,0.348514371,0.488372027,0.03542963,0.027705789,0.02855703,0.045599736,0.059292264,0.061522354,1
0.060319559,0.0370025,0.138047618,-0.000512968,0.192283995,0.701319333,0.025651589,0.019980842,0.024658091,0.035117913,0.05527542,0.063702433,1
1.223220592,0.197199823,0.023782767,0.140240059,-0.303895311,0.216309134,0.11587873,0.032272857,0.042019434,0.09604881,0.145852483,0.222092323,1
0.622383063,-0.083692649,0.090373171,0.45179501,-0.477925327,0.645416077,0.101200126,0.042537693,0.051781245,0.09441665,0.224769704,0.292745623,1
0.490825958,0.062132233,-0.048027958,0.224027042,0.1715418,0.414569685,0.041665945,0.03296754,0.03201098,0.041759696,0.061998204,0.082006097,1
-0.009997228,0.456916069,0.008050561,-0.075276033,1.018882248,0.51651341,0.03400057,0.023741633,0.02893414,0.04737859,0.051901497,0.043139309,1
0.371934034,0.006925248,0.220403965,-0.039374702,1.652382938,0.195509961,0.045059256,0.027965317,0.037249915,0.08486846,0.085831469,0.048918299,1
0.109249813,0.259015373,0.157878947,0.054659107,0.29988567,0.371625313,0.039834503,0.028697638,0.030217739,0.06188806,0.07249669,0.072622311,1
0.638871592,0.312530091,0.111475791,0.23085097,0.407160025,0.215553091,0.09471495,0.041040175,0.039910045,0.08675558,0.113289564,0.145344419,1
0.290440115,-0.081801299,0.235786911,0.033016068,1.396367865,0.20034146,0.054668877,0.030027136,0.029412905,0.061593827,0.066760111,0.055443665,1
0.850731641,-0.015582997,0.164384618,0.209202857,0.06391802,0.129100855,0.030754995,0.018522467,0.021949189,0.032720234,0.046120034,0.061400326,1
0.604621452,0.188239246,0.097996827,0.193401254,-0.042998702,0.197526681,0.08390787,0.03952391,0.039105587,0.07713503,0.119423154,0.171679935,1
0.179445825,0.079280709,0.111624131,-0.082286341,0.471118942,0.570541052,0.027592102,0.023042107,0.024407316,0.042016853,0.054486438,0.054451814,1
0.177578896,0.17741734,-0.075937044,0.004889346,1.258970381,0.466321928,0.036082305,0.033593845,0.019513922,0.0240537,0.031206287,0.033301652,1
0.288475963,0.058806652,-0.043257837,0.157088191,1.302727637,0.319459666,0.036820263,0.029514618,0.033116464,0.06182861,0.066700042,0.058821765,1
-0.101322658,0.206661306,-0.080211737,-0.039118215,1.079956658,0.529443534,0.03324601,0.027405927,0.027562087,0.059840176,0.072321334,0.065053824,1
1.023055132,0.428990235,0.226584811,0.361769272,1.842251833,0.336193289,0.16216014,0.048648488,0.052690737,0.100456454,0.099632491,0.0595483,1
0.903718225,0.231680483,0.345708634,-0.055630666,1.048629211,0.689510883,0.061829902,0.023853494,0.023249054,0.059726868,0.067824977,0.047507894,1
0.340614116,0.605228764,0.748289361,0.335594415,1.241311591,0.61451727,0.17383267,0.072161056,0.05358759,0.08138601,0.085604391,0.063655322,1
0.168339966,0.130377637,0.020534217,0.004017223,0.607511103,0.53209372,0.032254115,0.026430609,0.024942938,0.032120567,0.039624238,0.041012193,1
0.363192957,0.139711696,0.007295117,0.205695702,1.004434555,0.259589109,0.047407407,0.033605322,0.02736664,0.051598534,0.061268643,0.063411355,1
0.274737643,0.166658527,0.226459466,-0.082832008,0.582267881,0.721116852,0.031257346,0.027059553,0.028673967,0.045312382,0.053979053,0.048795492,1
1.270823579,0.207701324,0.05180502,0.034563655,0.13956446,0.092441425,0.069121234,0.03174391,0.026948815,0.04926986,0.075498575,0.121433109,0
0.373158098,0.154685417,0.024805038,0.202053668,0.060164305,0.267404075,0.038782712,0.024665978,0.027423743,0.03963069,0.056927387,0.082927679,1
3.770820148,0.421660602,0.137652621,0.1020268,0.094761691,-0.238706333,0.26382875,0.025679264,0.029630639,0.03331121,0.040443159,0.056302753,0
0.073240361,0.100797334,-0.080110382,0.065401785,1.237356789,0.489315077,0.063134514,0.033196647,0.03405735,0.0468987,0.050310962,0.042426407,1
1.051774842,0.989712313,0.621629299,0.260360419,1.203922671,0.236492407,0.26883766,0.05733359,0.04370291,0.095401645,0.099669021,0.069202601,1
-0.09415886,0.108741102,0.303454622,0.008467735,0.908565033,0.469600721,0.037213583,0.02578076,0.022500291,0.04132972,0.053273197,0.055226805,1
0.206180377,0.65262568,0.037655651,0.06897415,0.998592789,0.247216232,0.046446834,0.032143876,0.032297302,0.048370376,0.055010942,0.05964059,1
0.218865043,0.103164788,0.150008355,0.167762828,0.154667011,0.598571009,0.031789992,0.022802187,0.024209095,0.048882283,0.073709723,0.080622577,1
0.553010066,0.174898331,0.075473395,0.324377905,0.620590892,0.173392709,0.26708502,0.10971428,0.16273332,0.28806886,0.321182003,0.389301939,1
1.354280042,0.160436501,-0.002461599,0.062521638,0.542830755,0.429357659,0.088181816,0.043899454,0.035244405,0.056577574,0.069349079,0.072249567,0
0.288563135,-0.337511162,0.312169114,-0.145029506,1.235616475,0.608619154,0.11100791,0.07003735,0.08818055,0.30993086,0.325627178,0.166883193,1
0.151938304,0.032542728,0.257950242,-0.185591454,1.169838763,0.368536183,0.058940634,0.04051417,0.040650822,0.14293635,0.153654968,0.101671038,1
0.572099599,-0.116940007,0.115784228,0.271062795,-0.168780253,0.251003843,0.06449981,0.031060347,0.03396967,0.06331619,0.109199301,0.177341479,1
0.924730005,0.320437062,0.259756553,0.038353779,0.213171662,0.341357237,0.10593603,0.0345133,0.038173657,0.07390137,0.09244619,0.108466585,1
0.1033824,0.128046572,0.14764602,0.004668879,0.611852956,0.619292963,0.04198972,0.035396148,0.03886548,0.05974305,0.063287379,0.054451814,1
2.997454869,0.254982106,0.095245808,0.055762388,0.068655461,0.155559598,1.0582503,0.044185944,0.029334543,0.04529838,0.059517714,0.075213031,0
0.348580617,0.165917021,0.155129152,0.261358351,1.082063707,0.386532255,0.059151996,0.03361017,0.034176953,0.090269804,0.09698967,0.071217975,1
-0.016263182,-0.017993261,0.259797259,0.071838638,0.01045333,0.347568044,0.036674727,0.026695477,0.024202364,0.03998797,0.056881252,0.06670832,1
0.447320859,0.433524168,0.365051188,0.075492512,0.940055697,0.483329831,0.0356108,0.02265032,0.022285838,0.029732568,0.039898938,0.04384062,1
0.277944048,0.418981439,-0.062466784,-0.041934405,1.413515587,0.441609707,0.028030058,0.020916905,0.017678509,0.02619909,0.033760794,0.034655447,1
0.294695536,-0.110954511,0.169941306,0.180285714,1.010151866,0.339235854,0.039085038,0.025490077,0.027116029,0.055427507,0.064105425,0.056639209,1
0.572207784,-0.074072806,-0.11216281,0.595423572,1.957544088,0.372639263,0.11220104,0.058007903,0.08753204,0.17715359,0.166442402,0.067357256,1
-0.041753451,0.229517825,-0.054821298,-0.032866813,0.762832888,0.582384802,0.034313098,0.021366632,0.027127884,0.06338629,0.077651047,0.072138755,1
0.546892174,0.176703709,0.010839106,0.230142152,0.279963155,0.33860136,0.055140197,0.039300136,0.04099264,0.046791717,0.051958041,0.059816386,1
0.059143464,0.062195917,0.157980704,0.173937643,-0.043140607,0.353525475,0.0481973,0.027439285,0.027081074,0.04999145,0.076871166,0.103600193,1
0.082168477,0.291629921,0.010894016,-0.188506875,0.369657715,0.376677686,0.03446909,0.022442497,0.024750402,0.050480425,0.062307802,0.063031738,1
0.252706068,0.331431381,-0.121298807,0.095933874,1.604087499,0.399666951,0.0616262,0.040725816,0.037714362,0.076468386,0.076663975,0.048166378,1
0.31609676,-0.117109084,0.0873018,0.029293103,1.973627077,0.278646165,0.034539424,0.030215608,0.035268947,0.04495369,0.043906559,0.036769553,1
0.234199867,0.356947636,-0.118136273,0.094064423,1.221902084,0.376490773,0.060430218,0.03328302,0.035052914,0.10605161,0.111328552,0.069656299,1
1.072246184,0.176290227,0.059336588,0.399606123,0.739597904,0.267446104,0.67557824,0.08842426,0.10843352,0.19101356,0.190147421,0.145660564,1
0.260928598,0.320037249,0.040656158,-0.04268811,0.913019239,0.648990664,0.026036818,0.022365997,0.021400664,0.027627582,0.038009372,0.041036569,1
0.098469116,0.054280739,0.267820746,-0.013958692,0.047479093,0.616294777,0.02340449,0.024726946,0.021783695,0.023424236,0.035814596,0.041725292,1
0.903272753,0.834503776,0.032490239,0.285106462,2.294921855,0.514514698,0.23102641,0.06199464,0.062176242,0.14242065,0.139136362,0.048795492,1
0.241969544,0.054934653,-0.199528268,0.174010028,1.199655813,0.361335049,0.035243094,0.030501794,0.026571238,0.03185186,0.034430393,0.036769553,1
0.462423652,0.106777889,-0.066555171,0.048721887,-0.069632643,0.476386112,0.035547957,0.026525123,0.021987418,0.039037623,0.066993321,0.092617493,1
1.070455782,0.184751908,-0.007101806,0.140327441,0.282761216,0.206532712,0.14706975,0.04141135,0.05050618,0.10598883,0.128668752,0.159326708,1
0.588593301,0.082675764,0.067510936,0.086115583,1.605810648,0.318087707,0.0595644,0.032510065,0.03612903,0.07359275,0.075602062,0.051088159,1
0.345751817,0.091270197,0.174783231,-0.065766547,0.928142986,0.558552247,0.04728471,0.038322385,0.022439338,0.042649318,0.051442353,0.045254834,1
0.445884625,-0.014413251,-0.039860802,0.078601545,0.988166751,0.367333416,0.038637217,0.031609114,0.035138745,0.04283673,0.047328319,0.04669047,1
0.5532129,0.016520857,0.014407511,0.156357081,0.247196603,0.525558388,0.066742934,0.04556008,0.047360625,0.09323133,0.123062687,0.1296341,1
0.938499824,0.857663131,0.717396116,-0.112612719,1.567692137,-0.133677732,0.54648423,0.11265821,0.075804636,0.16126989,0.163588518,0.139204885,1
1.948676334,0.458376403,0.130294707,0.180526862,-0.156878046,0.185587699,0.4113381,0.041815072,0.0390275,0.09442378,0.132679889,0.186775266,0
0.302076183,0.417874854,-0.004888119,-0.058535978,0.988456959,0.552311122,0.036888067,0.02162093,0.022137389,0.041925926,0.05388797,0.053740115,1
0.294680824,0.204560871,0.102432279,0.126999176,-0.443841938,0.10362964,0.024316173,0.02169626,0.022504296,0.025312888,0.038868057,0.052630789,1
0.026738812,0.283939153,0.058766735,-0.152070782,1.028519419,0.514624009,0.051355507,0.0329973,0.03554565,0.070425175,0.072681623,0.053150729,1
0.155846296,0.020294096,0.013799498,0.306258326,1.244638803,0.103439112,0.07520415,0.043707598,0.055403832,0.093802914,0.092929544,0.074886581,1
-0.08127795,-0.082420713,0.179272892,0.051386696,0.204160386,0.48515278,0.04136099,0.034304067,0.025148757,0.055542037,0.085144246,0.098351411,1
0.27597324,0.461600499,0.081684449,0.189963109,0.550558897,0.554398986,0.089599654,0.05107959,0.047156274,0.1208643,0.14314386,0.120917327,1
0.247953833,0.282986,-0.016392557,0.149201808,0.740622065,0.227383177,0.06228887,0.037754763,0.04231363,0.083176844,0.106660338,0.135074054,1
0.462898786,0.12399272,0.230110608,0.385746907,1.586695863,-0.143507487,0.13623409,0.06568389,0.07390987,0.14249092,0.139001507,0.107786827,1
0.470109419,0.246077195,0.249458681,0.152377847,1.077419673,0.642390597,0.086143285,0.03624535,0.037503637,0.09268322,0.104278778,0.079195959,1
0.011885518,0.139068357,0.525005211,-0.182356889,2.028359077,0.156584204,0.025520116,0.024626695,0.023971705,0.027445363,0.030806791,0.029732137,1
0.240138202,0.082612383,0.223646561,0.047520551,0.447741244,0.377303789,0.045274854,0.029691102,0.029623583,0.06880364,0.086832293,0.093407708,1
0.566399939,0.216605706,0.315558831,0.042540658,1.001417693,0.335578856,0.045464516,0.028627899,0.023375213,0.03711755,0.046128461,0.050328918,1
0.284584408,0.055194825,-0.003801874,0.360039241,1.83125145,0.010627581,0.12454702,0.06373457,0.09714918,0.23871323,0.230275867,0.110535062,1
